geneid	baseMean	log2FoldChange	lfcSE	pvalue	padj
HIS92_RS00790	6.95365476441725	-1.80298288731951e-07	0.00144269410801997	0.825242943629448	NA
HIS92_RS00795	51.5525820622631	-2.43837329657328e-07	0.00144269241618281	0.860305164955438	0.999769362641297
HIS92_RS00800	17.7472744263165	-3.42341387350281e-08	0.00144269308771149	0.9806164599091	NA
HIS92_RS00805	5.46358258519865	-6.10173336342069e-07	0.00144269418774652	0.46067301468264	NA
HIS92_RS00810	4302.5357075711	-1.51960283493388e-06	0.00144269060448042	0.422055679330192	0.999769362641297
HIS92_RS00815	29.1903677432436	8.61846796476092e-08	0.00144269153395075	0.955451963102181	NA
HIS92_RS00820	2.32371880125308	-3.80507807017862e-07	0.00144269468686792	0.464492317737534	NA
HIS92_RS00825	10.287154931074	1.35920120332313e-07	0.00144269349224235	0.898095338843703	NA
HIS92_RS00830	107.924225560099	4.08314223880917e-07	0.00144269243719437	0.76454441365245	0.999769362641297
HIS92_RS00835	51.5800841525848	-3.56140894197556e-07	0.001442690108199	0.852257183033665	0.999769362641297
HIS92_RS00840	10.2278486988378	-4.81195829063792e-07	0.00144269365544257	0.636974343426462	NA
HIS92_RS00845	19.8576540340158	-4.87362560918886e-07	0.00144269341715253	0.657507009202334	NA
HIS92_RS00850	32.4708783381145	-1.58006077025838e-07	0.00144269286704527	0.901248867960169	NA
HIS92_RS00855	17.8748339709846	3.65935226582958e-08	0.00144269398841369	0.965849775914598	NA
HIS92_RS00860	5.2721787346846	2.27811016838637e-07	0.00144269426055575	0.765622615912549	NA
HIS92_RS00870	118.95174352945	9.0683280924746e-08	0.00144269320013703	0.934899383798568	0.999769362641297
HIS92_RS00875	30.9845012460798	-2.04403886712577e-07	0.00144269334622936	0.855393853115011	NA
HIS92_RS00880	271.913066496723	-1.90073867401896e-08	0.00144269214093438	0.99204362069425	0.999769362641297
HIS92_RS00885	253.71274832964	-2.77444856890631e-07	0.00144269216519323	0.849749256269301	0.999769362641297
HIS92_RS00890	154.533299348635	-8.83445505994115e-08	0.00144269175224219	0.956345948963801	0.999769362641297
HIS92_RS00895	43.8926287214754	4.28182070116466e-07	0.00144269247380955	0.751627315144413	NA
HIS92_RS00900	2505.66054842755	2.2173436067575e-06	0.00144268807161813	0.348475663566773	0.999769362641297
HIS92_RS00905	5.21831896173108	2.8101727050339e-07	0.00144269406433045	0.737943598605559	NA
HIS92_RS00910	4.8320756342873	-3.06404206429716e-07	0.00144269430631107	0.682405220707927	NA
HIS92_RS00920	32.4995044656554	-1.55046360981202e-08	0.00144269085511948	0.994754667540232	NA
HIS92_RS00925	9.92903147940434	-5.49102625412925e-07	0.00144269339103319	0.621436741249632	NA
HIS92_RS00930	53.9549117215119	4.03271341796691e-07	0.00144268895701688	0.846235213224408	0.999769362641297
HIS92_RS00935	13.3446481618858	-4.19758310089677e-07	0.00144269311871258	0.723440585266244	NA
HIS92_RS00940	80.0577715156084	-1.1031943277961e-06	0.00144268881042666	0.60951780444688	0.999769362641297
HIS92_RS00945	46.894593445253	8.67121490008597e-08	0.00144269113057502	0.957961390144123	NA
HIS92_RS00950	32.8426578774261	-1.72289855733835e-06	0.00144269179662517	0.297204064165031	NA
HIS92_RS00955	34.1581309304685	-1.68238050215514e-07	0.00144269210323812	0.90880053718079	NA
HIS92_RS00960	5.90732075879767	-1.32148843735227e-06	0.0014426944517631	0.103279871921349	NA
HIS92_RS00965	50.4868962412132	4.55291676674547e-07	0.0014426931762301	0.69590470310418	0.999769362641297
HIS92_RS00970	176.267797114474	9.67308722285027e-07	0.00144269005314461	0.614191997152903	0.999769362641297
HIS92_RS00975	89.9778427622526	8.04675925267759e-07	0.00144269162498719	0.612430444029996	0.999769362641297
HIS92_RS00980	125.57592517636	1.85410174883752e-07	0.00144269008297512	0.921184642444779	0.999769362641297
HIS92_RS00985	8.46517119245595	-3.92263795095382e-07	0.00144269377390234	0.687366732826089	NA
HIS92_RS00995	98.9040831612272	-1.95734057311253e-07	0.0014426849595219	0.943161179816518	0.999769362641297
HIS92_RS01000	7.68529623008043	6.68645030840359e-07	0.00144269395657174	0.466627145506194	NA
HIS92_RS01010	6.24405481276638	2.02524249446049e-07	0.00144269426746691	0.789228578168019	NA
HIS92_RS01015	3.09205093253696	-4.47024496715013e-08	0.00144269473046751	0.932220611637376	NA
HIS92_RS01020	6.56868114031271	-7.53523019093546e-07	0.00144269401415653	0.409405856826959	NA
HIS92_RS01025	25.8101947208339	7.28265227010454e-07	0.00144269395391882	0.427381901911002	NA
HIS92_RS01030	8.73833697757167	-9.31029542153022e-07	0.00144269421670885	0.271417288495369	NA
HIS92_RS01035	3.83046676105095	-1.21111459310341e-07	0.00144269434251337	0.86448262059157	NA
HIS92_RS01040	14.4032906721877	7.02469029152525e-07	0.00144269302442147	0.569888429805069	NA
HIS92_RS01045	28.6650200517714	-2.09028757091099e-07	0.00144269393583329	0.814839105299878	NA
HIS92_RS01050	30.8215261127399	-2.65219175223933e-07	0.00144269236728371	0.848100876544126	NA
HIS92_RS01055	138.492095942394	5.44918429145568e-07	0.00144269066842691	0.759474641107375	0.999769362641297
HIS92_RS01060	4.50498528515799	8.3159741616982e-08	0.00144269441451622	0.893281611833325	NA
HIS92_RS01065	89.3988157683585	2.21393295374467e-07	0.00144269339460216	0.838349269963087	0.999769362641297
HIS92_RS01070	169.412594995835	2.69333203441757e-07	0.00144268991023215	0.887390331946384	0.999769362641297
HIS92_RS01075	49.3027362103266	-1.42306943395832e-07	0.00144269218370694	0.921000150184588	NA
HIS92_RS01080	73.536664903432	-9.47167176022435e-07	0.00144269117900802	0.579000474506263	0.999769362641297
HIS92_RS01085	37.6768051875243	-4.20004096793531e-07	0.00144269280906577	0.744370260229782	NA
HIS92_RS01090	24.4988589186712	3.25537031880683e-08	0.00144269262697087	0.980109671562207	NA
HIS92_RS01100	67.3209739196338	8.53996580871727e-07	0.00144268891195263	0.686979812273042	0.999769362641297
HIS92_RS01105	180.337895055478	5.82409084060947e-07	0.00144268828947777	0.791087470453748	0.999769362641297
HIS92_RS01110	31.9653990681212	7.58404705186386e-07	0.00144269184522029	0.621304450218193	NA
HIS92_RS01115	57.808107010655	-1.59976684843955e-07	0.00144269133996185	0.9242025328945	0.999769362641297
HIS92_RS01120	6.0180793254034	-1.46642967104004e-07	0.00144269430858641	0.846244703870858	NA
HIS92_RS01125	22.3800050633973	-2.43437392305765e-06	0.00144269286705709	0.11052292342036	NA
HIS92_RS01130	36.6092889270561	5.81620443116007e-07	0.00144269241065392	0.673607501717448	NA
HIS92_RS01135	25.3129432317412	-3.62711016186848e-07	0.00144269360181725	0.732586497418589	NA
HIS92_RS01140	60.1394505296674	8.51065213259146e-07	0.00144269139263991	0.601916757878284	0.999769362641297
HIS92_RS01145	46.0673526851565	-8.58497312363678e-07	0.00144268975715635	0.667346923709936	NA
HIS92_RS01150	143.322568772238	-1.15908874508289e-06	0.00144268849162366	0.603086156657158	0.999769362641297
HIS92_RS01155	6.35251074243815	5.6017959518859e-07	0.00144269428532107	0.465192540422889	NA
HIS92_RS01165	68.8686446088844	-1.3968713118768e-08	0.0014426939524175	0.990839903987261	0.999769362641297
HIS92_RS01170	32.8714190355964	7.27981428365024e-07	0.00144269190647753	0.632129212007445	NA
HIS92_RS01175	3.90211221360426	-2.5388705428931e-07	0.00144269453957932	0.683089595697461	NA
HIS92_RS01180	23.1934749794223	7.98984281502546e-07	0.0014426916264011	0.614928766007296	NA
HIS92_RS01185	37.9313440535294	1.88484629870981e-07	0.00144269121782602	0.908144228093489	NA
HIS92_RS01190	154.996991397174	2.0192029381635e-06	0.00144268718708938	0.415354465192913	0.999769362641297
HIS92_RS01195	3.57608701584648	-3.68535085844936e-07	0.00144269444720766	0.583884152654551	NA
HIS92_RS01200	5.19305695598207	-2.74224001811092e-07	0.00144269422114261	0.728295039966421	NA
HIS92_RS01210	2.69178943253553	-1.72078514991638e-07	0.00144269459137716	0.763454092960521	NA
HIS92_RS01215	8.94496716784068	-1.19947845073611e-07	0.00144269452075893	0.850044804630626	NA
HIS92_RS01220	3.76158321771932	-8.84257994492337e-07	0.00144269454752885	0.194282627566514	NA
HIS92_RS01225	9.55053137596537	-9.99291111153028e-07	0.0014426938126476	0.321732094623726	NA
HIS92_RS01230	630.046851905882	1.63198833088574e-07	0.00144268969052733	0.931235837203827	0.999769362641297
HIS92_RS01235	300.206881707683	-1.96933793036266e-07	0.00144269009141022	0.919101173480639	0.999769362641297
HIS92_RS01240	95.6520393535385	7.10811258599216e-07	0.00144268744492888	0.761673908881596	0.999769362641297
HIS92_RS01245	4.34077099733268	-1.37507267815618e-07	0.00144269444291974	0.832796840930334	NA
HIS92_RS01250	2346.51402907011	7.32187689234297e-07	0.00144269268629544	0.577021987391753	0.999769362641297
HIS92_RS01255	1218.14455026594	5.70205724407234e-07	0.001442692355081	0.681586457412359	0.999769362641297
HIS92_RS01260	10.5267177636208	4.71500818352996e-07	0.00144269331539432	0.6735975034819	NA
HIS92_RS01265	35.2561892706966	-6.57707439251787e-09	0.00144269305245906	0.998984649226256	NA
HIS92_RS01270	6.90646678376308	-1.49381845722818e-07	0.001442694058623	0.859438520476733	NA
HIS92_RS01275	3.85774963608799	2.45857971613859e-07	0.00144269460940527	0.657710676873754	NA
HIS92_RS01290	8.19849593463939	4.32183454799168e-09	0.00144269430679913	0.990770191041337	NA
HIS92_RS01295	7.67009597965663	1.98664701542366e-07	0.00144269388644522	0.826589923245976	NA
HIS92_RS01300	32.9683722340969	2.96052898549601e-07	0.00144269241132976	0.828965071193365	NA
HIS92_RS01305	239.248147624869	-3.33839245845563e-07	0.00144268472875112	0.903802453641233	0.999769362641297
HIS92_RS01310	78.8276150332487	-1.45957286655589e-06	0.00144269098084008	0.415956756390732	0.999769362641297
HIS92_RS01315	10.3608829229588	5.24943474094736e-07	0.00144269326391496	0.643846528037005	NA
HIS92_RS01320	10.3309274390677	4.25806628578569e-07	0.00144269351834013	0.683993732803903	NA
HIS92_RS01325	1.92386589261865	-2.34345968584263e-07	0.0014426948155506	0.567976009730518	NA
HIS92_RS01330	10.954446699195	-4.35319263727448e-08	0.00144269366536248	0.965349665897093	NA
HIS92_RS01335	11.2399588525159	-2.13785911013983e-07	0.00144269315013179	0.857675518603593	NA
HIS92_RS01340	63.6065461370673	2.65810860244879e-07	0.0014426909902074	0.87636905790498	0.999769362641297
HIS92_RS01345	29.9835284243539	-4.54162504216672e-07	0.00144269232775279	0.748644943556004	NA
HIS92_RS01350	31.3740846919451	1.69867748816343e-06	0.00144269200120873	0.288413866206927	NA
HIS92_RS01355	28.4633563716562	1.0315797298505e-06	0.00144269221123287	0.483480397826096	NA
HIS92_RS01365	10.415198711422	-3.37572168514927e-07	0.00144269379240333	0.727239971693509	NA
HIS92_RS01370	4.82198790047147	3.90681290974098e-07	0.00144269427508858	0.603754778819786	NA
HIS92_RS01375	4.40771600173539	-5.71316221490219e-07	0.00144269435480504	0.438157478078074	NA
HIS92_RS01380	15.5796281104943	3.80999232288278e-07	0.0014426929809214	0.755875214564444	NA
HIS92_RS01385	12.2248470244475	-4.50444919712404e-07	0.00144269352615997	0.67227736708033	NA
HIS92_RS01390	44.3189226533224	7.09243851867942e-07	0.00144269223664737	0.622301487602579	NA
HIS92_RS01395	26.9074916730559	-1.50430034851169e-06	0.0014426932538151	0.232573587259026	NA
HIS92_RS01400	47.7363328429579	-7.03604976279774e-07	0.00144269281771335	0.586382411748973	NA
HIS92_RS01405	28.5225815685301	-8.25750428144226e-08	0.00144269154551277	0.958353188934428	NA
HIS92_RS01410	9.4615488267486	5.60649539325052e-07	0.0014426941259732	0.503705693663624	NA
HIS92_RS01415	5.8651741570024	1.64180263120875e-07	0.00144269407767634	0.844302376198303	NA
HIS92_RS01420	9.26398715511837	3.63645300429537e-07	0.00144269370453717	0.711369003394337	NA
HIS92_RS01425	19.2719797709724	-5.32830634973083e-08	0.0014426942797503	0.945614121906714	NA
HIS92_RS01430	9.93234905799593	2.50823332914107e-07	0.00144269455923482	0.669718697047713	NA
HIS92_RS01435	3.56296532720285	-7.65535067421618e-08	0.00144269434124355	0.918027134529656	NA
HIS92_RS01440	5.14440496019309	5.99409989824388e-07	0.00144269445022233	0.379659764477521	NA
HIS92_RS01445	5.32114955912627	3.14683200579308e-07	0.00144269448316248	0.632795459378769	NA
HIS92_RS01450	50.7530820708343	7.67321500441833e-07	0.00144269006599467	0.687478186585479	0.999769362641297
HIS92_RS01455	58.2085113005943	1.08929935561645e-06	0.00144268929989955	0.598280640291851	0.999769362641297
HIS92_RS01460	31.4986806947942	-2.34530302597978e-07	0.00144269392243571	0.797456942814326	NA
HIS92_RS01465	51.9145121742994	1.426619139884e-07	0.00144269437468637	0.831396947786626	0.999769362641297
HIS92_RS01470	53.8542763638548	5.89676371643794e-07	0.00144269188904378	0.699802186036787	0.999769362641297
HIS92_RS01480	13.5189877125769	-6.75740066781828e-09	0.00144269369319952	0.996895467570453	NA
HIS92_RS01485	26.6087227628285	3.19083260011374e-07	0.00144269201027865	0.829084542269253	NA
HIS92_RS01490	773.137994379598	-2.00293443910541e-06	0.00144268708078105	0.424672496757241	0.999769362641297
HIS92_RS01495	18.0433323861276	-3.15403451936091e-07	0.00144269319948994	0.78689631210253	NA
HIS92_RS01500	6.99517312207544	1.61725278312278e-07	0.00144269445339138	0.804264869573367	NA
HIS92_RS01510	4.33793179399699	-4.34756381636679e-07	0.00144269444829618	0.519105620490638	NA
HIS92_RS01515	20.6466884251352	5.24253666856521e-07	0.00144269269517998	0.689771267928672	NA
HIS92_RS01520	40.4014726136714	-1.00678040490944e-06	0.00144269145069758	0.541998280906925	NA
HIS92_RS01530	6.11916413695261	-6.8213262842246e-08	0.00144269438872322	0.92270364567418	NA
HIS92_RS01550	26.0004863500578	5.97140736718393e-07	0.00144269381625675	0.534739269789934	NA
HIS92_RS01555	59.1178620400624	1.44417398222526e-06	0.00144269309680327	0.262292405218826	0.999769362641297
HIS92_RS01560	274.844776218393	6.21919560465254e-07	0.00144268937076184	0.758099666186488	0.999769362641297
HIS92_RS01565	16.8921346102046	2.01048925616881e-06	0.00144269369834501	0.0994188604413471	NA
HIS92_RS01570	98.1942883751412	1.60267007769372e-06	0.00144268527391515	0.55401023564408	0.999769362641297
HIS92_RS01575	47.926378706991	-1.25162334885018e-06	0.00144269024669154	0.514930351458328	NA
HIS92_RS01580	156.038251493039	3.48874059307275e-07	0.00144268700213103	0.883726471451843	0.999769362641297
HIS92_RS01585	41.5758549165261	-1.06298476678241e-08	0.00144269060549405	0.996143217792449	NA
