geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
HIS92_RS10445	548.828453775796	-0.194399990376848	0.591870863303516	0.784554575847011	0.940506663923514	0.999991084536226
HIS92_RS10450	284.774084358257	-0.312611290356206	0.582793013609988	1.47927045967663	0.830306992069764	0.999991084536226
HIS92_RS10455	192.594587890227	-0.0393008342282655	0.68650434177012	0.221444862736774	0.994304492574421	0.999991084536226
HIS92_RS10460	507.8590808293	-0.14588561248456	0.925027798516027	0.95626041358463	0.916354214929686	0.999991084536226
HIS92_RS10465	40.0639433608954	-0.0208962952291668	0.758872497570826	0.186832720260242	0.995899141437507	0.999991084536226
HIS92_RS10475	3.79793267598108	-0.971142027598051	1.57277957890553	4.35566304168164	0.36000676057204	0.999991084536226
HIS92_RS10480	44087.5793615174	-0.268699382987105	1.17934645901982	1.55041735173273	0.817674702252591	0.999991084536226
HIS92_RS10485	11117.6947362166	0.00680664649657992	1.28592302420775	2.94755709812324	0.566639607401501	0.999991084536226
HIS92_RS10490	50.1646569277437	-0.183109098776119	0.556667791212797	1.2719439280155	0.866117357473155	0.999991084536226
HIS92_RS10495	7.05990114342654	0.803482437909228	1.39405182537905	1.57019002613217	0.814139647439678	0.999991084536226
HIS92_RS10500	6.88257354104245	0.829556003835549	1.28522145687369	1.03139475068402	0.904998739106696	0.999991084536226
HIS92_RS10505	5137.13161887719	0.343999554789023	0.542917451833783	1.6823788309141	0.793915988527874	0.999991084536226
HIS92_RS10510	8.90478399902096	-0.496318666885159	1.44348133647335	2.0094492497176	0.734020796441136	0.999991084536226
HIS92_RS10515	658.198277662687	0.26880358381557	0.610407600127385	0.862517595674319	0.92987560246198	0.999991084536226
HIS92_RS10520	147.854993287215	-0.101909592226989	0.429154764938614	1.96826543647921	0.741595882196034	0.999991084536226
HIS92_RS10525	23.1905378391448	-0.398503485017625	0.798186705920932	0.761514748579941	0.943531806349678	0.999991084536226
HIS92_RS10530	340.16591030843	0.593904432800325	0.483935099843571	3.67065985804072	0.452407651599884	0.999991084536226
HIS92_RS10540	90.3252671289722	0.120568756509568	0.73726581632974	0.231979175725684	0.993771424680328	0.999991084536226
HIS92_RS10545	96.7030434863792	-0.194492128141944	0.535944999979528	1.15656004238338	0.885197618391147	0.999991084536226
HIS92_RS10550	9.97884717618557	-1.47123244454474	1.00684727208748	2.82914708467391	0.586811956091723	0.999991084536226
HIS92_RS10560	467.044836749344	-0.124966500498245	0.744183782286593	0.355077142456253	0.985986843303062	0.999991084536226
HIS92_RS10565	4.3069097919361	0.361068148747617	1.65942044205732	0.849634236614605	0.931672751595665	0.999991084536226
HIS92_RS10570	1874.21828348066	-0.154629529046118	0.548415872578995	1.22358647111469	0.874200202001392	0.999991084536226
HIS92_RS10575	4.29737878264358	1.61828958978661	1.61981261856003	3.24451672695561	0.517770882578803	0.999991084536226
HIS92_RS10580	36.5065658372229	0.286356183499942	0.796589572327084	1.86343059029915	0.760859219000474	0.999991084536226
HIS92_RS10585	6018.87468865941	0.0656902966027378	0.462699339274204	0.513698776124272	0.972153773155896	0.999991084536226
HIS92_RS10590	304.194694451147	0.411810023366347	0.374022942980416	2.97353506691215	0.562263967848645	0.999991084536226
HIS92_RS10600	18.5610170099202	-0.319026976767075	0.722988025007624	2.80511309747668	0.590950424200007	0.999991084536226
HIS92_RS10605	1844.91889263543	-0.0736208307315808	0.229787246110928	0.919426239924263	0.921757415639525	0.999991084536226
HIS92_RS10610	3763.72979716107	0.110493947064787	0.299452533755542	1.07482698176756	0.898245342701176	0.999991084536226
HIS92_RS10620	312.007519011301	-0.0111003385398149	0.537036231974127	0.538017614344284	0.96969598104172	0.999991084536226
HIS92_RS10625	4.41788234575872	0.623232622886983	1.46830752809789	1.99603317023985	0.736488539421698	0.999991084536226
HIS92_RS10630	10.5026023984162	-0.0420403195693447	1.06430261107569	0.988961978950556	0.911465069915419	0.999991084536226
HIS92_RS10635	6.78186611395666	-0.544369455918393	1.15748962219473	3.74723264317753	0.441293521793414	0.999991084536226
HIS92_RS10640	1132.13503579841	-0.526821938959668	0.439030606416052	1.83697496240399	0.765711068303708	0.999991084536226
HIS92_RS10645	344.760037314135	0.257650199861939	0.536751171100984	0.800037500064093	0.93844303697026	0.999991084536226
HIS92_RS10655	460.211373998508	-0.246962343771562	0.637962718412035	0.544684591843975	0.969007655570022	0.999991084536226
HIS92_RS10660	3.17646732357128	0.414241290800093	1.9817358887603	3.9675135792604	0.410420261824863	0.999991084536226
HIS92_RS10665	431.316656102459	-0.434908592447649	0.99598479665867	1.61369099144076	0.806329354955651	0.999991084536226
HIS92_RS10670	143.097294446378	-0.231626379096545	0.496451761407116	1.71502193392863	0.787987095743081	0.999991084536226
HIS92_RS10675	9.53999780356328	-0.78714053616443	1.10657931299925	1.76944202524581	0.778068115491814	0.999991084536226
HIS92_RS10680	67.7742182422239	-0.184841045509327	0.487063157550967	4.29881721064734	0.367073229850838	0.999991084536226
HIS92_RS10690	10.7578414600045	-0.379096549049161	0.96996986010455	2.87765860346984	0.578503216705846	0.999991084536226
HIS92_RS10695	184.774512919432	0.26786938422975	0.397225281910207	2.21250047443817	0.696741362545371	0.999991084536226
HIS92_RS10700	201.321343805619	0.298562392731785	0.595311259042429	1.21711969760682	0.875272008599181	0.999991084536226
HIS92_RS10705	24.1663405729864	-0.295925118171484	0.815137592834506	1.621839599265	0.804861628146065	0.999991084536226
HIS92_RS10710	136.301078763383	-0.787727470513547	0.433355747349057	5.86002123827456	0.209848698517134	0.999991084536226
HIS92_RS10720	37.6668036815466	-0.0942088314102571	0.881072397319361	0.0480220604423494	0.999716308286599	0.999991084536226
HIS92_RS10725	40.8828025507872	0.564813020488377	0.754167807138316	0.94030673790914	0.918708278186383	0.999991084536226
HIS92_RS10730	269.538349948364	-0.44851751737762	0.396023396762175	1.72361027182936	0.786424453099547	0.999991084536226
HIS92_RS10735	162.15589502988	-0.204731297877212	0.728028292771538	1.96387715583282	0.742402943673787	0.999991084536226
HIS92_RS10740	75.4526781658079	-0.529269009342625	0.701003057268897	1.03755936809461	0.90404828167842	0.999991084536226
HIS92_RS10745	8.35965151646648	-0.11417415801499	1.18777453418118	2.14516248023915	0.709080347498003	0.999991084536226
HIS92_RS10750	7.4903437718341	1.13333244246277	1.46004946903765	2.73347643507039	0.603369506386017	0.999991084536226
HIS92_RS10755	32.6681333190973	-0.34750685116583	0.59297173104545	0.858610797675311	0.930422209030092	0.999991084536226
HIS92_RS10760	1743.39062447388	-0.770352051005728	0.582718783558546	5.11990147727698	0.27521462495459	0.999991084536226
HIS92_RS10765	6.12710552046747	-3.09792907266131	1.3856256680096	9.98623017942134	0.0406602726825715	0.999991084536226
HIS92_RS10770	32.7554559383735	0.344877961298246	0.911620486799737	0.610111443480491	0.961933475277641	0.999991084536226
HIS92_RS10775	4559.4462546304	0.046157172384136	0.45420220246803	0.438118244899556	0.979238772070605	0.999991084536226
HIS92_RS10780	25.6038261952601	-0.41358097125773	0.775547464107704	0.367859587396282	0.985022736970724	0.999991084536226
HIS92_RS10785	505.722332101111	0.83414110743402	1.14087247127057	1.22004642479277	0.87478720554265	0.999991084536226
HIS92_RS10790	216.610067771421	0.136591491626188	0.561872993140882	0.78322010458777	0.9406833831809	0.999991084536226
HIS92_RS10795	7.20769453733653	-0.226510840009267	1.5524152706083	0.085336372898368	0.999115196826016	0.999991084536226
HIS92_RS10800	9.20012701578143	-0.268405490246926	1.06639212126601	0.467973535265116	0.976542931114217	0.999991084536226
HIS92_RS10805	12.0744159666081	0.248736451586513	1.14165988303194	0.62281124155821	0.960495419312594	0.999991084536226
HIS92_RS10810	8.28413842814975	-0.0341700945317844	1.48744050107281	1.02429396094799	0.906090128657093	0.999991084536226
HIS92_RS10815	3.73835157361877	-0.773207617609078	2.07364961151887	0.429862060189976	0.979959808133111	0.999991084536226
HIS92_RS10820	21.074630521322	0.625595519048415	0.826718569230983	1.01802996881401	0.907049844847962	0.999991084536226
HIS92_RS10825	514.149237887138	-0.171527158771996	0.303673607851462	0.389548686451803	0.983323606761368	0.999991084536226
HIS92_RS10830	178.989278602587	-0.547300467348062	0.36574520968951	4.11759802904371	0.390324570269022	0.999991084536226
HIS92_RS10835	249.70270295653	-0.255650191775757	0.493769970232725	0.400680663692242	0.982421137741478	0.999991084536226
HIS92_RS10840	1280.81786868478	-0.00752868295738196	0.547830961204129	0.244390063545666	0.993115393570653	0.999991084536226
HIS92_RS10845	150.345801818018	-0.0413150391284338	0.556316046109282	0.958308718725164	0.916050473552335	0.999991084536226
HIS92_RS10850	5.80598671393935	-1.24145156852377	1.70525761346094	1.1309089783322	0.889337657009691	0.999991084536226
HIS92_RS10855	142.852923624299	-0.522309622902965	0.604913357673973	1.11487279900749	0.891905348439197	0.999991084536226
HIS92_RS10865	9.62352834511454	0.596431391202701	1.40894345300004	0.510259762908731	0.9724945350154	0.999991084536226
HIS92_RS10870	256.20063831499	0.402179963279874	0.661971275127073	0.403861942455279	0.982159495251083	0.999991084536226
HIS92_RS10880	34.7714073144536	0.332508109771371	1.47561322619534	1.26339767740492	0.867554335710315	0.999991084536226
HIS92_RS10885	55.0324062766832	0.585054402152281	1.23638483157344	0.717420171884129	0.949163410875907	0.999991084536226
HIS92_RS10890	2405.99115745901	0.316419435881946	0.390655690945219	2.57826603340243	0.630677988427593	0.999991084536226
HIS92_RS10895	27.4009308832203	0.0576504948566164	0.64759340374995	0.458143210834464	0.977445724594401	0.999991084536226
HIS92_RS10900	5.5687617134501	0.500636861282895	1.52770649288338	2.08452708054796	0.720215526806391	0.999991084536226
HIS92_RS10905	38.8922222071335	0.399395702111699	0.679068770982436	0.797590495438499	0.938770800102495	0.999991084536226
HIS92_RS10910	132.394571688898	0.253190956081022	0.53950494412644	1.17084739833254	0.882874683735591	0.999991084536226
HIS92_RS10915	10132.6744267629	0.299278642888309	0.54041091545706	1.93851280877766	0.747067009841709	0.999991084536226
HIS92_RS10920	1992.49654297604	0.351124384552199	0.662068068099794	1.54223912858834	0.819133917171306	0.999991084536226
HIS92_RS10925	5482.35617844714	0.361791336518777	0.6901653916515	1.37242769680734	0.848972776001896	0.999991084536226
HIS92_RS10930	6558.18037637718	0.270783706073842	0.632889593817524	1.47027815587359	0.831892953949799	0.999991084536226
HIS92_RS10935	2747.83653367351	0.122944245706429	0.570535796287897	0.576846921490528	0.965601444511618	0.999991084536226
HIS92_RS10940	43.2037053938725	-0.532798120991826	0.545448302355829	3.02715682850214	0.553291100642892	0.999991084536226
HIS92_RS10945	85.9171547619291	-0.265845162216254	0.559228598522255	1.29426849850205	0.862347213106866	0.999991084536226
HIS92_RS10950	56.4567534523795	-0.558647044538323	0.547433717347432	2.48344864002081	0.6476020027845	0.999991084536226
HIS92_RS10955	102.599430514941	-0.742559516940756	0.557350486863803	6.73686726993708	0.150464346070006	0.999991084536226
HIS92_RS10960	34.3123707274067	-0.150168253665423	0.556507347150799	0.175120844910396	0.996383177377287	0.999991084536226
HIS92_RS10965	53.7630951261065	-0.00102045797142976	0.514043478488158	1.16952572526301	0.883090069181462	0.999991084536226
HIS92_RS10970	18.8200831652214	0.429046784278906	0.800393980966862	3.16865991015543	0.530007731018131	0.999991084536226
HIS92_RS10975	6847.00959374225	-0.312884346033296	0.785228254821973	1.31429857767324	0.858944938494892	0.999991084536226
HIS92_RS10980	2164.18580844211	-0.479065981664186	0.582370546874889	2.07619159367113	0.721747547942343	0.999991084536226
